date,product_id,category,price,cost,discount_pct,units_sold,revenue,inventory_level,competitor_price,season,day_of_week,profit,margin_pct,price_diff_competitor
05-05-2024,P111,Fashion,200.0,125.83,0,4,800.0,83,208.82,Normal,Sunday,296.68,0.37085,-8.819999999999993
05-05-2024,P112,Fashion,1085.0,836.9,0,2,2170.0,25,1120.43,Normal,Sunday,496.20000000000005,0.2286635944700461,-35.430000000000064
05-05-2024,P113,Electronics,880.2,612.64,10,0,0.0,429,918.7,Normal,Sunday,0.0,,-38.5
05-05-2024,P114,Home,461.0,338.66,0,4,1844.0,205,438.26,Normal,Sunday,489.3599999999999,0.2653796095444685,22.74000000000001
05-05-2024,P115,Electronics,631.75,508.28,5,1,631.75,375,619.15,Normal,Sunday,123.47000000000003,0.19544123466561145,12.600000000000023
05-05-2024,P116,Home,745.75,499.08,5,0,0.0,254,771.63,Normal,Sunday,0.0,,-25.879999999999995
05-05-2024,P117,Sports,1177.05,951.27,5,0,0.0,317,1204.92,Normal,Sunday,0.0,,-27.87000000000012
05-05-2024,P118,Sports,652.65,439.33,5,0,0.0,163,627.4,Festival,Sunday,0.0,,25.25
05-05-2024,P119,Sports,585.9,437.42,10,4,2343.6,59,564.61,Holiday,Sunday,593.9199999999998,0.2534220856801501,21.289999999999964
06-05-2024,P100,Electronics,195.3,147.82,10,10,1953.0,253,197.16,Sale,Monday,474.8000000000002,0.2431131592421916,-1.8599999999999852
06-05-2024,P101,Fashion,1190.85,842.68,15,0,0.0,397,1179.94,Normal,Monday,0.0,,10.909999999999854
06-05-2024,P102,Sports,1217.0,847.01,0,0,0.0,390,1193.67,Normal,Monday,0.0,,23.329999999999927
06-05-2024,P103,Home,747.0,480.14,0,0,0.0,439,727.51,Normal,Monday,0.0,,19.49000000000001
06-05-2024,P104,Sports,282.15,235.74,5,1,282.15,498,287.11,Sale,Monday,46.40999999999997,0.1644869750132907,-4.960000000000036
06-05-2024,P105,Fashion,685.0,482.73,0,1,685.0,264,675.37,Holiday,Monday,202.26999999999998,0.2952846715328467,9.629999999999995
06-05-2024,P106,Home,1272.0,989.94,0,2,2544.0,180,1225.65,Sale,Monday,564.1199999999999,0.2217452830188679,46.34999999999991
06-05-2024,P107,Electronics,1199.7,954.61,10,0,0.0,254,1173.98,Normal,Monday,0.0,,25.720000000000027
06-05-2024,P108,Fashion,970.2,751.08,10,1,970.2,387,952.54,Normal,Monday,219.12,0.22585034013605443,17.660000000000082
06-05-2024,P109,Sports,643.45,563.62,15,2,1286.9,400,637.33,Normal,Monday,159.66000000000008,0.12406558396145782,6.1200000000000045
06-05-2024,P110,Sports,1040.0,725.6,0,2,2080.0,339,1038.54,Normal,Monday,628.8,0.3023076923076923,1.4600000000000364
06-05-2024,P111,Sports,410.4,261.71,5,4,1641.6,335,409.21,Festival,Monday,594.76,0.36230506822612085,1.1899999999999977
06-05-2024,P112,Sports,1033.6,805.62,15,1,1033.6,318,1082.08,Festival,Monday,227.9799999999999,0.22056888544891634,-48.48000000000002
06-05-2024,P113,Home,628.9,416.98,5,2,1257.8,475,654.85,Holiday,Monday,423.8399999999999,0.33696931149626325,-25.950000000000045
06-05-2024,P114,Electronics,455.0,311.21,0,5,2275.0,313,451.53,Normal,Monday,718.95,0.31602197802197807,3.4700000000000273
06-05-2024,P115,Electronics,1141.55,822.63,15,2,2283.1,330,1087.05,Normal,Monday,637.8399999999999,0.27937453462397616,54.5
06-05-2024,P116,Home,455.4,303.95,10,0,0.0,116,463.77,Normal,Monday,0.0,,-8.370000000000005
06-05-2024,P117,Home,664.05,475.86,5,4,2656.2,252,637.58,Festival,Monday,752.7599999999998,0.2833973345380618,26.469999999999914
06-05-2024,P118,Home,242.25,193.49,5,4,969.0,206,244.07,Normal,Monday,195.03999999999996,0.20127966976264186,-1.8199999999999932
06-05-2024,P119,Sports,858.8,652.13,5,0,0.0,464,860.58,Festival,Monday,0.0,,-1.7800000000000864
07-05-2024,P100,Fashion,1235.7,960.4,10,4,4942.8,368,1275.75,Festival,Tuesday,1101.2000000000003,0.22278870275956952,-40.049999999999955
07-05-2024,P101,Home,662.4,496.72,10,1,662.4,410,663.42,Normal,Tuesday,165.67999999999995,0.25012077294685986,-1.0199999999999818
07-05-2024,P102,Fashion,544.0,335.72,0,2,1088.0,34,538.8,Holiday,Tuesday,416.55999999999995,0.3828676470588235,5.2000000000000455
07-05-2024,P103,Sports,1185.0,874.37,0,2,2370.0,387,1208.9,Normal,Tuesday,621.26,0.2621350210970464,-23.90000000000009
07-05-2024,P104,Fashion,277.0,210.4,0,4,1108.0,326,289.08,Festival,Tuesday,266.4,0.24043321299638987,-12.079999999999984
07-05-2024,P105,Electronics,385.0,264.68,0,0,0.0,78,384.95,Normal,Tuesday,0.0,,0.05000000000001137
07-05-2024,P106,Fashion,993.0,781.17,0,2,1986.0,438,981.01,Holiday,Tuesday,423.6600000000001,0.2133232628398792,11.990000000000009
07-05-2024,P107,Home,656.0,472.39,0,3,1968.0,159,648.86,Normal,Tuesday,550.8299999999999,0.2798932926829268,7.139999999999986
07-05-2024,P108,Sports,1467.0,1124.0,0,2,2934.0,169,1522.59,Normal,Tuesday,686.0,0.2338104976141786,-55.58999999999992
07-05-2024,P109,Fashion,900.0,607.39,0,3,2700.0,473,919.83,Normal,Tuesday,877.8299999999999,0.3251222222222222,-19.83000000000004
07-05-2024,P110,Fashion,1190.0,1050.89,15,0,0.0,355,1153.13,Normal,Tuesday,0.0,,36.86999999999989
07-05-2024,P111,Sports,956.0,645.64,0,3,2868.0,372,946.54,Normal,Tuesday,931.0799999999999,0.3246443514644351,9.460000000000036
07-05-2024,P112,Sports,203.0,124.43,0,3,609.0,472,200.79,Normal,Tuesday,235.70999999999998,0.38704433497536944,2.210000000000008
07-05-2024,P113,Fashion,279.3,192.57,5,0,0.0,384,279.55,Festival,Tuesday,0.0,,-0.25
07-05-2024,P114,Sports,359.1,297.92,10,5,1795.5,271,376.59,Festival,Tuesday,305.89999999999986,0.17037037037037028,-17.489999999999952
07-05-2024,P115,Electronics,1187.1,883.86,10,0,0.0,361,1137.8,Sale,Tuesday,0.0,,49.299999999999955
07-05-2024,P116,Sports,1366.1,991.79,5,1,1366.1,145,1420.81,Normal,Tuesday,374.30999999999995,0.27399897518483274,-54.710000000000036
07-05-2024,P117,Sports,975.0,645.34,0,1,975.0,119,976.49,Normal,Tuesday,329.65999999999997,0.3381128205128205,-1.490000000000009
07-05-2024,P118,Sports,741.0,586.52,0,0,0.0,175,706.79,Normal,Tuesday,0.0,,34.210000000000036
07-05-2024,P119,Home,654.0,458.46,0,2,1308.0,231,650.67,Festival,Tuesday,391.08000000000004,0.29899082568807345,3.330000000000041
08-05-2024,P100,Sports,742.0,483.85,0,5,3710.0,265,769.26,Festival,Wednesday,1290.75,0.347911051212938,-27.25999999999999
08-05-2024,P101,Home,418.5,357.71,10,4,1674.0,444,398.42,Holiday,Wednesday,243.16000000000008,0.14525686977299884,20.079999999999984
08-05-2024,P102,Fashion,875.0,582.93,0,0,0.0,460,834.92,Normal,Wednesday,0.0,,40.08000000000004
08-05-2024,P103,Home,1150.05,875.51,15,0,0.0,31,1187.03,Normal,Wednesday,0.0,,-36.98000000000002
08-05-2024,P104,Sports,1116.05,1009.07,15,2,2232.1,282,1101.13,Normal,Wednesday,213.9599999999998,0.09585592043367225,14.919999999999845
08-05-2024,P105,Home,734.35,495.96,5,0,0.0,140,756.01,Normal,Wednesday,0.0,,-21.659999999999968
08-05-2024,P106,Fashion,510.0,394.87,0,1,510.0,204,524.39,Normal,Wednesday,115.13,0.22574509803921566,-14.389999999999986
08-05-2024,P107,Home,942.4,776.24,5,5,4712.0,362,946.73,Sale,Wednesday,830.8000000000002,0.17631578947368426,-4.330000000000041
08-05-2024,P108,Fashion,596.0,372.6,0,6,3576.0,101,595.1,Normal,Wednesday,1340.3999999999996,0.3748322147651006,0.8999999999999773
08-05-2024,P109,Fashion,309.0,208.0,0,0,0.0,221,314.86,Normal,Wednesday,0.0,,-5.860000000000014
08-05-2024,P110,Home,1479.0,1161.04,0,2,2958.0,238,1533.05,Sale,Wednesday,635.9200000000001,0.21498309668695068,-54.049999999999955
08-05-2024,P111,Sports,538.0,388.28,0,0,0.0,68,528.82,Normal,Wednesday,0.0,,9.17999999999995
08-05-2024,P112,Electronics,938.6,743.07,5,3,2815.8,194,895.25,Holiday,Wednesday,586.5900000000001,0.20832090347325807,43.35000000000002
08-05-2024,P113,Home,592.8,401.93,5,2,1185.6,322,576.46,Festival,Wednesday,381.7399999999999,0.32198043184885283,16.339999999999918
08-05-2024,P114,Home,756.0,604.49,0,4,3024.0,52,788.64,Holiday,Wednesday,606.04,0.2004100529100529,-32.639999999999986
08-05-2024,P115,Sports,550.8,425.24,10,4,2203.2,156,536.53,Normal,Wednesday,502.2399999999998,0.22795933188090042,14.269999999999982
08-05-2024,P116,Sports,479.75,310.01,5,4,1919.0,56,456.42,Holiday,Wednesday,678.96,0.35380927566440856,23.329999999999984
08-05-2024,P117,Fashion,581.4,452.38,10,0,0.0,40,554.67,Normal,Wednesday,0.0,,26.730000000000018
08-05-2024,P118,Home,245.0,156.29,0,6,1470.0,335,234.48,Holiday,Wednesday,532.26,0.3620816326530612,10.52000000000001
08-05-2024,P119,Fashion,275.5,225.47,5,2,551.0,272,287.8,Normal,Wednesday,100.06,0.18159709618874773,-12.300000000000011
09-05-2024,P100,Sports,504.0,440.78,10,3,1512.0,474,511.7,Festival,Thursday,189.66000000000008,0.12543650793650798,-7.699999999999989
09-05-2024,P101,Electronics,411.35,302.78,5,0,0.0,480,419.15,Normal,Thursday,0.0,,-7.7999999999999545
09-05-2024,P102,Electronics,205.0,127.24,0,6,1230.0,90,208.03,Holiday,Thursday,466.56000000000006,0.37931707317073177,-3.030000000000001
09-05-2024,P103,Sports,878.75,607.52,5,1,878.75,453,886.15,Normal,Thursday,271.23,0.3086543385490754,-7.399999999999977
09-05-2024,P104,Sports,1141.0,873.91,0,2,2282.0,74,1086.85,Festival,Thursday,534.1800000000001,0.23408413672217357,54.15000000000009
09-05-2024,P105,Home,915.45,704.74,15,2,1830.9,24,886.45,Normal,Thursday,421.4200000000001,0.23017095417554212,29.0
09-05-2024,P106,Fashion,1008.0,619.2,0,1,1008.0,261,1024.11,Holiday,Thursday,388.79999999999995,0.3857142857142857,-16.1099999999999
09-05-2024,P107,Sports,302.0,232.83,0,6,1812.0,242,315.47,Holiday,Thursday,415.02,0.22903973509933773,-13.470000000000027
09-05-2024,P108,Fashion,1290.1,945.95,5,0,0.0,427,1290.66,Sale,Thursday,0.0,,-0.5600000000001728
09-05-2024,P109,Sports,1261.8,999.1,10,0,0.0,444,1251.44,Sale,Thursday,0.0,,10.3599999999999
09-05-2024,P110,Home,1232.0,964.17,0,4,4928.0,123,1272.07,Festival,Thursday,1071.3200000000002,0.21739448051948054,-40.069999999999936
09-05-2024,P111,Fashion,1315.0,797.77,0,3,3945.0,420,1269.1,Normal,Thursday,1551.69,0.3933307984790875,45.90000000000009
09-05-2024,P112,Home,1046.7,785.11,10,2,2093.4,263,1079.34,Normal,Thursday,523.1800000000001,0.24991879239514667,-32.63999999999987
09-05-2024,P113,Sports,420.75,356.92,15,2,841.5,124,410.47,Sale,Thursday,127.65999999999997,0.15170528817587636,10.279999999999973
09-05-2024,P114,Electronics,891.1,680.37,5,1,891.1,396,857.61,Festival,Thursday,210.73000000000002,0.23648299854112895,33.49000000000001
09-05-2024,P115,Home,880.0,649.41,0,0,0.0,216,910.28,Sale,Thursday,0.0,,-30.279999999999973
09-05-2024,P116,Home,419.0,306.82,0,3,1257.0,260,439.63,Normal,Thursday,336.53999999999996,0.26773269689737467,-20.629999999999995
09-05-2024,P117,Sports,947.0,632.52,0,1,947.0,250,980.92,Holiday,Thursday,314.48,0.3320802534318902,-33.91999999999996
09-05-2024,P118,Home,288.8,195.65,5,5,1444.0,469,287.83,Sale,Thursday,465.75,0.3225415512465374,0.9700000000000273
09-05-2024,P119,Electronics,1463.0,1005.99,0,0,0.0,359,1430.63,Normal,Thursday,0.0,,32.36999999999989
10-05-2024,P100,Fashion,1042.0,752.66,0,2,2084.0,59,1016.27,Normal,Friday,578.6800000000001,0.27767754318618043,25.730000000000018
10-05-2024,P101,Electronics,452.2,365.67,15,5,2261.0,254,465.37,Festival,Friday,432.64999999999986,0.19135338345864655,-13.170000000000016
10-05-2024,P102,Home,234.0,148.04,0,5,1170.0,226,243.55,Festival,Friday,429.80000000000007,0.3673504273504274,-9.550000000000011
10-05-2024,P103,Sports,1490.0,1165.65,0,0,0.0,342,1532.09,Normal,Friday,0.0,,-42.08999999999992
10-05-2024,P104,Fashion,1233.9,962.65,10,1,1233.9,102,1228.7,Normal,Friday,271.2500000000001,0.21983142880298248,5.2000000000000455
10-05-2024,P105,Sports,635.4,527.65,10,5,3177.0,365,617.2,Normal,Friday,538.75,0.16957821844507398,18.199999999999932
10-05-2024,P106,Electronics,1135.25,784.77,5,3,3405.75,346,1094.11,Normal,Friday,1051.44,0.30872495045144244,41.1400000000001
10-05-2024,P107,Home,227.0,174.63,0,4,908.0,487,233.66,Normal,Friday,209.48000000000002,0.230704845814978,-6.659999999999997
10-05-2024,P108,Home,769.5,557.34,5,1,769.5,112,785.03,Sale,Friday,212.15999999999997,0.27571150097465885,-15.529999999999973
10-05-2024,P109,Fashion,378.0,240.81,0,4,1512.0,116,365.09,Festival,Friday,548.76,0.36293650793650795,12.910000000000025
10-05-2024,P110,Electronics,964.75,856.67,15,1,964.75,266,942.67,Festival,Friday,108.08000000000004,0.11202902306296972,22.08000000000004
10-05-2024,P111,Home,939.0,689.43,0,0,0.0,220,908.81,Normal,Friday,0.0,,30.190000000000055
10-05-2024,P112,Home,552.9,393.72,5,2,1105.8,85,546.46,Normal,Friday,318.3599999999999,0.2879001627780791,6.439999999999941
10-05-2024,P113,Electronics,1129.0,705.38,0,3,3387.0,35,1184.22,Normal,Friday,1270.8600000000001,0.37521700620017717,-55.22000000000003
10-05-2024,P114,Sports,1155.6,997.83,10,0,0.0,429,1179.68,Normal,Friday,0.0,,-24.080000000000155
10-05-2024,P115,Sports,723.0,435.49,0,0,0.0,450,754.35,Normal,Friday,0.0,,-31.350000000000023
10-05-2024,P116,Home,840.65,713.11,15,3,2521.95,92,812.25,Sale,Friday,382.6199999999999,0.15171593409861414,28.399999999999977
10-05-2024,P117,Fashion,596.0,383.02,0,3,1788.0,490,607.9,Sale,Friday,638.94,0.35734899328859066,-11.899999999999977
10-05-2024,P118,Sports,1406.0,991.14,0,3,4218.0,338,1388.37,Festival,Friday,1244.58,0.2950640113798008,17.63000000000011
10-05-2024,P119,Fashion,1087.0,799.67,0,0,0.0,188,1136.33,Normal,Friday,0.0,,-49.32999999999993
11-05-2024,P100,Electronics,1217.0,836.74,0,5,6085.0,250,1246.25,Sale,Saturday,1901.3000000000002,0.31245686113393595,-29.25
11-05-2024,P101,Fashion,1170.9,825.58,10,0,0.0,476,1205.83,Normal,Saturday,0.0,,-34.929999999999836
11-05-2024,P102,Electronics,925.65,860.09,15,2,1851.3,431,896.11,Normal,Saturday,131.1199999999999,0.07082590612002371,29.539999999999964
11-05-2024,P103,Electronics,431.0,302.99,0,0,0.0,460,452.16,Normal,Saturday,0.0,,-21.160000000000025
11-05-2024,P104,Sports,963.0,601.74,0,2,1926.0,141,1004.6,Festival,Saturday,722.52,0.37514018691588785,-41.60000000000002
11-05-2024,P105,Home,1170.0,810.86,10,0,0.0,411,1193.72,Festival,Saturday,0.0,,-23.720000000000027
11-05-2024,P106,Electronics,1370.85,873.33,5,2,2741.7,94,1383.86,Normal,Saturday,995.0399999999997,0.36292811029653127,-13.009999999999991
11-05-2024,P107,Electronics,927.0,700.73,0,4,3708.0,450,962.48,Normal,Saturday,905.0799999999999,0.24408845738942825,-35.48000000000002
11-05-2024,P108,Electronics,1096.3,770.0,5,0,0.0,475,1098.52,Normal,Saturday,0.0,,-2.2200000000000273
11-05-2024,P109,Fashion,1201.5,1018.47,10,0,0.0,350,1237.34,Normal,Saturday,0.0,,-35.83999999999992
11-05-2024,P110,Sports,1181.7,1036.71,10,2,2363.4,51,1187.89,Holiday,Saturday,289.98,0.1226961157654227,-6.190000000000055
11-05-2024,P111,Fashion,450.9,317.35,10,4,1803.6,151,443.91,Normal,Saturday,534.1999999999998,0.29618540696385,6.989999999999952
11-05-2024,P112,Sports,406.6,296.31,5,3,1219.8,360,419.44,Holiday,Saturday,330.8699999999999,0.27124938514510566,-12.839999999999975
11-05-2024,P113,Sports,1053.15,804.91,15,2,2106.3,370,1001.92,Festival,Saturday,496.48000000000025,0.23571191188339752,51.23000000000013
11-05-2024,P114,Fashion,566.0,399.9,0,2,1132.0,378,573.5,Normal,Saturday,332.20000000000005,0.2934628975265018,-7.5
11-05-2024,P115,Fashion,454.1,290.55,5,5,2270.5,471,471.68,Festival,Saturday,817.75,0.3601629597005065,-17.579999999999984
11-05-2024,P116,Electronics,431.0,280.67,0,2,862.0,80,441.2,Normal,Saturday,300.65999999999997,0.3487935034802784,-10.199999999999989
11-05-2024,P117,Fashion,472.15,386.43,5,7,3305.05,397,495.68,Festival,Saturday,600.04,0.18155247273112357,-23.53000000000003
11-05-2024,P118,Electronics,368.0,282.63,0,1,368.0,349,352.48,Holiday,Saturday,85.37,0.23198369565217392,15.519999999999982
11-05-2024,P119,Fashion,864.9,609.07,10,3,2594.7,233,828.89,Sale,Saturday,767.4899999999998,0.2957914209735229,36.00999999999999
12-05-2024,P100,Fashion,358.0,255.93,0,4,1432.0,358,357.11,Festival,Sunday,408.28,0.2851117318435754,0.8899999999999864
12-05-2024,P101,Electronics,952.85,606.29,5,2,1905.7,106,934.46,Festival,Sunday,693.1200000000001,0.36370887337986046,18.389999999999986
12-05-2024,P102,Sports,380.95,248.16,5,0,0.0,232,373.0,Normal,Sunday,0.0,,7.949999999999989
12-05-2024,P103,Electronics,352.8,298.14,10,0,0.0,60,360.8,Normal,Sunday,0.0,,-8.0
12-05-2024,P104,Electronics,1438.0,926.92,0,0,0.0,205,1376.47,Normal,Sunday,0.0,,61.52999999999997
12-05-2024,P105,Electronics,623.9,500.63,15,0,0.0,137,647.61,Sale,Sunday,0.0,,-23.710000000000036
12-05-2024,P106,Home,1259.1,1003.21,10,1,1259.1,323,1248.53,Normal,Sunday,255.88999999999987,0.20323246763561265,10.569999999999936
12-05-2024,P107,Fashion,1036.0,821.04,0,0,0.0,485,1022.27,Sale,Sunday,0.0,,13.730000000000018
12-05-2024,P108,Electronics,1033.0,770.36,0,1,1033.0,51,1067.25,Festival,Sunday,262.64,0.2542497579864472,-34.25
12-05-2024,P109,Electronics,1305.0,1024.01,0,0,0.0,369,1355.43,Normal,Sunday,0.0,,-50.430000000000064
12-05-2024,P110,Sports,400.0,241.46,0,0,0.0,325,409.15,Normal,Sunday,0.0,,-9.149999999999977
12-05-2024,P111,Electronics,930.0,718.24,0,0,0.0,199,936.83,Normal,Sunday,0.0,,-6.830000000000041
12-05-2024,P112,Electronics,916.3,790.22,15,1,916.3,269,948.12,Normal,Sunday,126.07999999999993,0.13759685692458795,-31.82000000000005
12-05-2024,P113,Fashion,688.5,603.59,15,0,0.0,55,704.9,Normal,Sunday,0.0,,-16.399999999999977
12-05-2024,P114,Fashion,556.0,434.22,0,0,0.0,464,535.44,Festival,Sunday,0.0,,20.559999999999945
12-05-2024,P115,Sports,322.0,216.73,0,2,644.0,434,332.63,Normal,Sunday,210.54000000000002,0.32692546583850934,-10.629999999999995
12-05-2024,P116,Electronics,1142.4,832.13,15,0,0.0,360,1159.07,Normal,Sunday,0.0,,-16.669999999999845
12-05-2024,P117,Home,361.95,234.69,5,4,1447.8,390,374.64,Festival,Sunday,509.03999999999996,0.35159552424368007,-12.689999999999998
12-05-2024,P118,Sports,407.0,285.72,0,3,1221.0,312,411.95,Sale,Sunday,363.8399999999999,0.29798525798525793,-4.949999999999989
12-05-2024,P119,Electronics,684.9,530.99,10,1,684.9,407,658.9,Sale,Sunday,153.90999999999997,0.22471893707110524,26.0
13-05-2024,P100,Sports,226.1,174.94,5,4,904.4,136,222.83,Sale,Monday,204.64,0.22627156125608136,3.269999999999982
13-05-2024,P101,Fashion,1275.0,1006.31,0,2,2550.0,137,1297.08,Festival,Monday,537.3800000000001,0.21073725490196082,-22.079999999999927
13-05-2024,P102,Home,367.2,283.51,10,2,734.4,370,355.24,Normal,Monday,167.38,0.22791394335511983,11.95999999999998
13-05-2024,P103,Electronics,1419.3,1024.88,5,2,2838.6,180,1361.2,Normal,Monday,788.8399999999997,0.27789755513281184,58.09999999999991
13-05-2024,P104,Fashion,449.1,344.72,10,0,0.0,258,436.56,Normal,Monday,0.0,,12.54000000000002
13-05-2024,P105,Fashion,574.75,430.04,5,2,1149.5,419,597.48,Sale,Monday,289.41999999999996,0.2517790343627664,-22.730000000000018
13-05-2024,P106,Fashion,232.2,204.15,10,7,1625.4,376,237.48,Normal,Monday,196.35000000000014,0.12080103359173135,-5.280000000000001
13-05-2024,P107,Sports,545.4,427.06,10,2,1090.8,56,518.6,Sale,Monday,236.67999999999995,0.21697836450311694,26.799999999999955
13-05-2024,P108,Sports,650.0,436.18,0,2,1300.0,214,618.52,Normal,Monday,427.64,0.32895384615384615,31.480000000000018
13-05-2024,P109,Sports,1162.8,805.42,10,3,3488.4,464,1183.06,Normal,Monday,1072.1400000000003,0.3073443412452701,-20.25999999999999
13-05-2024,P110,Fashion,949.5,787.31,10,2,1899.0,193,912.03,Festival,Monday,324.3800000000001,0.17081621906266461,37.47000000000003
13-05-2024,P111,Fashion,918.65,620.81,5,0,0.0,452,956.86,Normal,Monday,0.0,,-38.210000000000036
13-05-2024,P112,Fashion,252.0,193.9,0,6,1512.0,286,263.28,Normal,Monday,348.5999999999999,0.23055555555555549,-11.279999999999973
13-05-2024,P113,Sports,202.35,165.46,5,11,2225.85,422,196.39,Holiday,Monday,405.78999999999974,0.18230788238201126,5.960000000000008
13-05-2024,P114,Sports,1314.0,878.19,0,1,1314.0,93,1349.03,Holiday,Monday,435.80999999999995,0.3316666666666666,-35.02999999999997
13-05-2024,P115,Sports,281.7,201.42,10,6,1690.2,244,293.37,Sale,Monday,481.68000000000006,0.28498402555910546,-11.670000000000016
13-05-2024,P116,Electronics,517.0,390.39,0,3,1551.0,257,527.62,Festival,Monday,379.8299999999999,0.24489361702127654,-10.620000000000005
13-05-2024,P117,Electronics,1262.0,918.63,0,0,0.0,452,1291.15,Holiday,Monday,0.0,,-29.15000000000009
13-05-2024,P118,Sports,707.0,484.47,0,4,2828.0,171,725.88,Sale,Monday,890.1199999999999,0.3147524752475247,-18.879999999999995
13-05-2024,P119,Sports,1415.0,1104.06,0,0,0.0,360,1410.12,Festival,Monday,0.0,,4.880000000000109
14-05-2024,P100,Electronics,949.0,621.36,0,3,2847.0,347,994.03,Normal,Tuesday,982.9200000000001,0.3452476290832455,-45.02999999999997
14-05-2024,P101,Home,486.0,342.92,10,0,0.0,400,481.14,Normal,Tuesday,0.0,,4.860000000000014
14-05-2024,P102,Sports,463.5,313.68,10,4,1854.0,343,486.18,Festival,Tuesday,599.28,0.3232362459546925,-22.680000000000007
14-05-2024,P103,Home,1203.65,879.22,5,0,0.0,353,1191.43,Normal,Tuesday,0.0,,12.220000000000027
14-05-2024,P104,Electronics,399.5,309.52,15,3,1198.5,345,391.18,Festival,Tuesday,269.94000000000005,0.2252315394242804,8.319999999999993
14-05-2024,P105,Electronics,1100.0,703.06,0,1,1100.0,228,1046.83,Holiday,Tuesday,396.94000000000005,0.3608545454545455,53.17000000000007
14-05-2024,P106,Electronics,1278.0,1010.97,0,5,6390.0,56,1281.35,Festival,Tuesday,1335.1499999999996,0.20894366197183092,-3.349999999999909
14-05-2024,P107,Sports,1185.0,863.94,0,0,0.0,136,1196.87,Normal,Tuesday,0.0,,-11.86999999999989
14-05-2024,P108,Electronics,809.4,678.86,5,0,0.0,409,783.7,Normal,Tuesday,0.0,,25.699999999999932
