date,product_id,category,price,cost,discount_pct,units_sold,revenue,inventory_level,competitor_price,season,day_of_week
22-04-2024,P100,Home,694,449.39,0,2,1388,316,669.61,Sale,Monday
22-04-2024,P101,Fashion,1257.3,924.62,10,0,0,220,1232.74,Festival,Monday
22-04-2024,P102,Sports,1239,822.48,0,0,0,491,1179.23,Sale,Monday
22-04-2024,P103,Sports,338.4,291.73,10,3,1015.2,360,335.76,Festival,Monday
22-04-2024,P104,Electronics,917,675.31,0,1,917,256,961.35,Normal,Monday
22-04-2024,P105,Sports,990.9,678.73,10,1,990.9,348,1032.05,Normal,Monday
22-04-2024,P106,Fashion,473,370.78,0,4,1892,418,468.35,Normal,Monday
22-04-2024,P107,Electronics,967,768.5,0,0,0,394,979.8,Sale,Monday
22-04-2024,P108,Home,487.35,399.18,5,0,0,120,511.24,Normal,Monday
22-04-2024,P109,Home,795,535.05,0,3,2385,375,796.55,Normal,Monday
22-04-2024,P110,Electronics,1300,785.1,0,3,3900,360,1238.11,Festival,Monday
22-04-2024,P111,Electronics,709.2,588.47,10,2,1418.4,184,729.39,Normal,Monday
22-04-2024,P112,Sports,1311.95,835.64,5,0,0,80,1280.98,Normal,Monday
22-04-2024,P113,Sports,548,368.08,0,0,0,436,525.91,Sale,Monday
22-04-2024,P114,Sports,403,251.46,0,6,2418,343,389.79,Festival,Monday
22-04-2024,P115,Fashion,996.3,759.38,10,0,0,496,1002.27,Normal,Monday
22-04-2024,P116,Electronics,1162.8,916.94,10,0,0,295,1181.21,Holiday,Monday
22-04-2024,P117,Fashion,445,286.5,0,1,445,54,447.03,Normal,Monday
22-04-2024,P118,Home,1233,974.71,0,0,0,85,1182.16,Sale,Monday
22-04-2024,P119,Electronics,460,317.46,0,2,920,305,458.21,Normal,Monday
23-04-2024,P100,Home,772.2,609.44,10,1,772.2,238,774.64,Sale,Tuesday
23-04-2024,P101,Fashion,1100,765.43,0,5,5500,36,1084.97,Normal,Tuesday
23-04-2024,P102,Sports,1347,1014.1,0,2,2694,488,1367.23,Festival,Tuesday
23-04-2024,P103,Sports,1076,697.04,0,0,0,345,1055.25,Normal,Tuesday
23-04-2024,P104,Sports,576,421.38,0,0,0,313,578.83,Normal,Tuesday
23-04-2024,P105,Fashion,1141.2,938.91,10,0,0,284,1123.35,Normal,Tuesday
23-04-2024,P106,Fashion,425,377.86,15,0,0,302,415.07,Normal,Tuesday
23-04-2024,P107,Home,174.25,149.48,15,0,0,268,167.29,Normal,Tuesday
23-04-2024,P108,Electronics,1254,842.44,0,0,0,416,1231.78,Normal,Tuesday
23-04-2024,P109,Home,759.05,571.88,5,2,1518.1,447,731.37,Normal,Tuesday
23-04-2024,P110,Fashion,780.9,590.03,5,2,1561.8,31,792.52,Normal,Tuesday
23-04-2024,P111,Fashion,1091.7,777.46,10,5,5458.5,394,1067.22,Festival,Tuesday
23-04-2024,P112,Electronics,1372,884.64,0,1,1372,486,1319.14,Normal,Tuesday
23-04-2024,P113,Sports,1226,775.71,0,4,4904,43,1269.46,Normal,Tuesday
23-04-2024,P114,Sports,351.5,247.6,5,6,2109,87,351.13,Normal,Tuesday
23-04-2024,P115,Electronics,1105.2,940.9,10,0,0,292,1156.35,Festival,Tuesday
23-04-2024,P116,Sports,1168.75,892.97,15,2,2337.5,488,1216.61,Normal,Tuesday
23-04-2024,P117,Home,508.25,360.55,5,3,1524.75,334,505.85,Normal,Tuesday
23-04-2024,P118,Electronics,1188.9,856.55,10,0,0,438,1146.47,Normal,Tuesday
23-04-2024,P119,Home,581,435.93,0,1,581,219,607.16,Festival,Tuesday
24-04-2024,P100,Fashion,1187,916.35,0,0,0,358,1242.18,Normal,Wednesday
24-04-2024,P101,Electronics,231.2,204.49,15,5,1156,412,233.53,Normal,Wednesday
24-04-2024,P102,Home,704,502.12,0,0,0,100,711.58,Normal,Wednesday
24-04-2024,P103,Electronics,1063.05,696.76,5,2,2126.1,293,1115.95,Normal,Wednesday
24-04-2024,P104,Fashion,780,622.37,0,2,1560,475,751.14,Normal,Wednesday
24-04-2024,P105,Sports,618.8,495.74,15,3,1856.4,396,597.64,Normal,Wednesday
24-04-2024,P106,Electronics,861.9,791.08,15,0,0,222,889.65,Holiday,Wednesday
24-04-2024,P107,Fashion,1448,1114.36,0,0,0,308,1461.68,Normal,Wednesday
24-04-2024,P108,Home,950,703.8,5,1,950,489,906.71,Normal,Wednesday
24-04-2024,P109,Home,1323.9,1097.7,10,1,1323.9,373,1385.22,Normal,Wednesday
24-04-2024,P110,Sports,296.4,245.76,5,2,592.8,418,282.98,Normal,Wednesday
24-04-2024,P111,Fashion,252.7,208.09,5,7,1768.9,76,246.77,Festival,Wednesday
24-04-2024,P112,Electronics,855,623.1,0,0,0,60,844.2,Sale,Wednesday
24-04-2024,P113,Fashion,847.8,664.06,10,0,0,145,858.55,Festival,Wednesday
24-04-2024,P114,Electronics,608,448.98,0,4,2432,380,585.82,Festival,Wednesday
24-04-2024,P115,Sports,1269,898.54,10,0,0,111,1290.38,Normal,Wednesday
24-04-2024,P116,Home,826.2,617.97,10,0,0,351,845.86,Normal,Wednesday
24-04-2024,P117,Home,634.6,445.06,5,3,1903.8,420,647.51,Normal,Wednesday
24-04-2024,P118,Electronics,868.7,648.18,15,0,0,134,871.37,Festival,Wednesday
24-04-2024,P119,Fashion,508,379.27,0,0,0,361,530.77,Normal,Wednesday
25-04-2024,P100,Electronics,549,382.59,0,1,549,100,530.44,Normal,Thursday
25-04-2024,P101,Home,357,265.18,0,5,1785,214,358.81,Festival,Thursday
25-04-2024,P102,Home,1095.3,937.24,10,1,1095.3,189,1093.99,Festival,Thursday
25-04-2024,P103,Fashion,1337.4,1133.88,10,0,0,96,1298.14,Holiday,Thursday
25-04-2024,P104,Home,658.8,530.51,10,1,658.8,482,675.87,Normal,Thursday
25-04-2024,P105,Fashion,210,151.43,0,10,2100,305,211.53,Holiday,Thursday
25-04-2024,P106,Electronics,704,561.97,0,0,0,228,728.77,Sale,Thursday
25-04-2024,P107,Home,795.6,561.59,10,5,3978,322,804.99,Holiday,Thursday
25-04-2024,P108,Electronics,1435,876.47,0,1,1435,147,1469.62,Normal,Thursday
25-04-2024,P109,Fashion,1350,1042.72,0,5,6750,149,1317.51,Festival,Thursday
25-04-2024,P110,Fashion,1121.95,909.92,5,0,0,94,1103.55,Normal,Thursday
25-04-2024,P111,Electronics,647.7,563.83,15,2,1295.4,83,667.85,Holiday,Thursday
25-04-2024,P112,Home,1052.1,780.21,10,1,1052.1,347,1046.21,Holiday,Thursday
25-04-2024,P113,Home,369.55,300.46,5,0,0,465,385.37,Normal,Thursday
25-04-2024,P114,Fashion,574,433.63,0,4,2296,423,588.64,Festival,Thursday
25-04-2024,P115,Fashion,652,480.09,0,1,652,319,627.31,Normal,Thursday
25-04-2024,P116,Sports,385.7,313.22,5,0,0,48,396.19,Normal,Thursday
25-04-2024,P117,Electronics,270.75,215.9,5,1,270.75,370,266.36,Normal,Thursday
25-04-2024,P118,Fashion,267,209.16,0,5,1335,174,275.81,Sale,Thursday
25-04-2024,P119,Home,1328,804.46,0,3,3984,302,1320.79,Normal,Thursday
26-04-2024,P100,Home,265,205.81,0,5,1325,113,266.14,Normal,Friday
26-04-2024,P101,Fashion,645.05,444.92,5,2,1290.1,301,616.34,Normal,Friday
26-04-2024,P102,Fashion,331,263.86,0,4,1324,440,316.31,Normal,Friday
26-04-2024,P103,Fashion,754,516.44,0,1,754,368,728.45,Normal,Friday
26-04-2024,P104,Sports,584,382.94,0,0,0,161,607.28,Festival,Friday
26-04-2024,P105,Fashion,344,242.13,0,2,688,240,351.15,Sale,Friday
26-04-2024,P106,Electronics,839,510.14,0,2,1678,418,876.57,Normal,Friday
26-04-2024,P107,Electronics,796,482.54,0,4,3184,442,814.41,Normal,Friday
26-04-2024,P108,Electronics,1127,852.63,0,1,1127,53,1180.66,Holiday,Friday
26-04-2024,P109,Fashion,1181,881.11,0,0,0,215,1189.89,Sale,Friday
26-04-2024,P110,Home,431,260.59,0,2,862,79,439.58,Normal,Friday
26-04-2024,P111,Fashion,493,304.09,0,0,0,65,488.49,Normal,Friday
26-04-2024,P112,Sports,799,507.67,0,0,0,361,767.09,Normal,Friday
26-04-2024,P113,Home,798,566.38,5,0,0,463,792.56,Normal,Friday
26-04-2024,P114,Sports,1001.3,822.49,15,2,2002.6,236,999.35,Normal,Friday
26-04-2024,P115,Fashion,1326.2,957.87,5,0,0,414,1280.96,Festival,Friday
26-04-2024,P116,Fashion,1186,736.69,0,0,0,262,1136.97,Normal,Friday
26-04-2024,P117,Home,190.8,142.2,10,7,1335.6,266,190.69,Sale,Friday
26-04-2024,P118,Home,383,269.62,0,7,2681,260,375.2,Sale,Friday
26-04-2024,P119,Electronics,483.55,305.43,5,1,483.55,60,504.06,Normal,Friday
27-04-2024,P100,Fashion,777,617.07,0,1,777,466,807.77,Normal,Saturday
27-04-2024,P101,Fashion,761,590.77,0,0,0,123,788.12,Festival,Saturday
27-04-2024,P102,Fashion,425,302.42,15,4,1700,436,420.2,Normal,Saturday
27-04-2024,P103,Electronics,280.25,228.99,5,6,1681.5,465,286.22,Festival,Saturday
27-04-2024,P104,Home,647,404.14,0,0,0,188,657.44,Festival,Saturday
27-04-2024,P105,Home,451.8,393.84,10,1,451.8,313,460.57,Normal,Saturday
27-04-2024,P106,Sports,533,361.01,0,1,533,68,509.81,Sale,Saturday
27-04-2024,P107,Electronics,491.4,410.08,10,4,1965.6,42,485.41,Normal,Saturday
27-04-2024,P108,Sports,1241,895.47,0,2,2482,142,1209.41,Normal,Saturday
27-04-2024,P109,Fashion,1383,1017.1,0,1,1383,470,1399.37,Normal,Saturday
27-04-2024,P110,Home,279,219.12,0,1,279,426,274.2,Normal,Saturday
27-04-2024,P111,Sports,1075.25,954.7,15,0,0,319,1049.04,Normal,Saturday
27-04-2024,P112,Fashion,1171,798.19,0,1,1171,42,1149.64,Festival,Saturday
27-04-2024,P113,Electronics,656.45,427.58,5,0,0,91,656.79,Normal,Saturday
27-04-2024,P114,Home,464.55,320.07,5,0,0,99,458.24,Normal,Saturday
27-04-2024,P115,Fashion,718,565.38,0,0,0,98,689.23,Festival,Saturday
27-04-2024,P116,Home,1185,820.87,0,0,0,336,1234.72,Festival,Saturday
27-04-2024,P117,Home,697,446.13,0,1,697,127,682.07,Festival,Saturday
27-04-2024,P118,Home,711.9,539.09,10,0,0,428,707.08,Normal,Saturday
27-04-2024,P119,Fashion,505.75,378.15,15,0,0,446,518.54,Normal,Saturday
28-04-2024,P100,Fashion,572,396.28,0,2,1144,377,553.7,Normal,Sunday
28-04-2024,P101,Electronics,367.2,313.27,10,4,1468.8,87,381.78,Normal,Sunday
28-04-2024,P102,Fashion,632.7,431.61,5,2,1265.4,263,624.99,Normal,Sunday
28-04-2024,P103,Fashion,382,243.66,0,7,2674,286,396.9,Festival,Sunday
28-04-2024,P104,Sports,764.75,595.54,5,0,0,325,777.94,Normal,Sunday
28-04-2024,P105,Fashion,461.7,298.5,5,2,923.4,222,448.77,Sale,Sunday
28-04-2024,P106,Sports,946.9,810.74,15,0,0,311,904.17,Holiday,Sunday
28-04-2024,P107,Sports,1170,863.14,0,0,0,410,1150.76,Sale,Sunday
28-04-2024,P108,Fashion,969.85,912.5,15,3,2909.55,245,996.8,Normal,Sunday
28-04-2024,P109,Home,945,783.66,10,0,0,312,958.82,Holiday,Sunday
28-04-2024,P110,Home,404,286.18,0,4,1616,202,384.7,Normal,Sunday
28-04-2024,P111,Home,307,244.71,0,4,1228,497,320.83,Normal,Sunday
28-04-2024,P112,Home,681.15,546.58,5,0,0,75,669.99,Normal,Sunday
28-04-2024,P113,Fashion,302.6,267.22,15,1,302.6,248,296.42,Normal,Sunday
28-04-2024,P114,Sports,958.5,766.4,10,0,0,335,978.99,Normal,Sunday
28-04-2024,P115,Home,907.8,836.18,15,4,3631.2,363,924.45,Normal,Sunday
28-04-2024,P116,Electronics,1211,934.31,0,0,0,42,1265.89,Festival,Sunday
28-04-2024,P117,Home,720,476.92,0,5,3600,348,730.79,Normal,Sunday
28-04-2024,P118,Home,1005.55,744.22,15,0,0,457,1043.97,Normal,Sunday
28-04-2024,P119,Electronics,925,563.11,0,0,0,459,915.43,Normal,Sunday
29-04-2024,P100,Electronics,1463,973.35,0,2,2926,302,1518.88,Normal,Monday
29-04-2024,P101,Sports,1287,1116.44,10,2,2574,451,1252.89,Normal,Monday
29-04-2024,P102,Home,1250,787.78,0,0,0,29,1260.07,Normal,Monday
29-04-2024,P103,Fashion,526,381.29,0,0,0,103,543.41,Normal,Monday
29-04-2024,P104,Fashion,591.85,476.59,5,2,1183.7,366,575.28,Sale,Monday
29-04-2024,P105,Fashion,1467,993.61,0,2,2934,352,1487.25,Normal,Monday
29-04-2024,P106,Electronics,1014,666.48,0,4,4056,259,1050.46,Festival,Monday
29-04-2024,P107,Electronics,559,350.36,0,3,1677,182,564.63,Festival,Monday
29-04-2024,P108,Fashion,309.7,208.06,5,4,1238.8,463,300.4,Normal,Monday
29-04-2024,P109,Home,482.4,364.3,10,3,1447.2,481,499,Holiday,Monday
29-04-2024,P110,Electronics,324.9,220.8,10,1,324.9,151,332.39,Normal,Monday
29-04-2024,P111,Sports,1027,645.89,0,3,3081,27,1000.97,Normal,Monday
29-04-2024,P112,Electronics,860.4,628.4,10,1,860.4,97,868.07,Sale,Monday
29-04-2024,P113,Sports,454.5,335.3,10,2,909,411,472.81,Normal,Monday
29-04-2024,P114,Sports,828,661.58,10,2,1656,213,850.28,Normal,Monday
29-04-2024,P115,Electronics,1160,876.4,0,0,0,470,1119.03,Normal,Monday
29-04-2024,P116,Sports,423,268.38,0,3,1269,78,405.82,Normal,Monday
29-04-2024,P117,Sports,295.8,256.22,15,3,887.4,152,296.94,Normal,Monday
29-04-2024,P118,Sports,1066.5,896.98,10,1,1066.5,87,1042.67,Festival,Monday
29-04-2024,P119,Home,611,461.28,0,0,0,493,582.11,Normal,Monday
30-04-2024,P100,Sports,1295,819.2,0,0,0,331,1260.7,Normal,Tuesday
30-04-2024,P101,Fashion,333,241.31,0,6,1998,440,329.42,Festival,Tuesday
30-04-2024,P102,Electronics,1276,986.63,0,3,3828,59,1304.81,Sale,Tuesday
30-04-2024,P103,Electronics,904,702.42,0,2,1808,412,895.04,Festival,Tuesday
30-04-2024,P104,Home,527.25,382.49,5,0,0,437,543.12,Normal,Tuesday
30-04-2024,P105,Home,569,454.97,0,3,1707,216,551.44,Normal,Tuesday
30-04-2024,P106,Home,781.15,722.77,15,1,781.15,27,805.73,Normal,Tuesday
30-04-2024,P107,Fashion,955.4,812.09,15,0,0,78,969.97,Festival,Tuesday
30-04-2024,P108,Fashion,264,183.34,0,0,0,380,269.56,Normal,Tuesday
30-04-2024,P109,Fashion,1411.7,893.42,5,0,0,36,1427.86,Normal,Tuesday
30-04-2024,P110,Home,688,507.1,0,4,2752,336,678.48,Normal,Tuesday
30-04-2024,P111,Electronics,447,354.02,0,2,894,37,426.39,Sale,Tuesday
30-04-2024,P112,Home,1041.3,805.67,10,0,0,390,1018.59,Normal,Tuesday
30-04-2024,P113,Fashion,1207.8,917.96,10,0,0,157,1238.62,Normal,Tuesday
30-04-2024,P114,Sports,772,563.79,0,5,3860,457,767.42,Holiday,Tuesday
30-04-2024,P115,Home,823,524.38,0,0,0,407,855.26,Normal,Tuesday
30-04-2024,P116,Fashion,255,196.95,0,4,1020,69,260.6,Normal,Tuesday
30-04-2024,P117,Fashion,793,531.01,0,0,0,392,810.36,Normal,Tuesday
30-04-2024,P118,Sports,254,169.31,0,3,762,57,259.48,Normal,Tuesday
30-04-2024,P119,Fashion,1420,872.13,0,1,1420,498,1416.24,Normal,Tuesday
01-05-2024,P100,Home,1001.3,644.73,5,4,4005.2,168,1021.36,Normal,Wednesday
01-05-2024,P101,Home,1336.65,919.97,5,0,0,329,1396.37,Festival,Wednesday
01-05-2024,P102,Fashion,414,349.32,10,7,2898,331,425.4,Sale,Wednesday
01-05-2024,P103,Home,706.35,530.46,15,1,706.35,303,710.97,Normal,Wednesday
01-05-2024,P104,Home,226,154.81,0,2,452,141,222.87,Normal,Wednesday
01-05-2024,P105,Electronics,1247,880.57,0,0,0,68,1270.63,Holiday,Wednesday
01-05-2024,P106,Sports,937,589.59,0,0,0,54,935.35,Holiday,Wednesday
01-05-2024,P107,Home,1466,1086.77,0,0,0,496,1513.1,Normal,Wednesday
01-05-2024,P108,Electronics,960,689.31,0,3,2880,273,966.55,Sale,Wednesday
01-05-2024,P109,Fashion,1110,711.05,0,3,3330,393,1131.74,Normal,Wednesday
01-05-2024,P110,Fashion,1025.05,703.63,5,3,3075.15,387,1068.43,Holiday,Wednesday
01-05-2024,P111,Sports,958,587.41,0,0,0,353,949.3,Normal,Wednesday
01-05-2024,P112,Home,880.65,603.51,5,0,0,422,896.93,Normal,Wednesday
01-05-2024,P113,Electronics,249.3,199.51,10,5,1246.5,216,251.79,Normal,Wednesday
01-05-2024,P114,Fashion,299,179.6,0,5,1495,144,287.21,Sale,Wednesday
01-05-2024,P115,Electronics,682,527.06,0,0,0,222,713.67,Normal,Wednesday
01-05-2024,P116,Sports,814,569.56,0,0,0,361,813.79,Normal,Wednesday
01-05-2024,P117,Electronics,1276,829.67,0,0,0,467,1263.06,Normal,Wednesday
01-05-2024,P118,Sports,243.9,200.34,10,2,487.8,300,249,Normal,Wednesday
01-05-2024,P119,Fashion,1253.05,945.89,5,0,0,71,1252.27,Normal,Wednesday
02-05-2024,P100,Electronics,1275.3,1126.55,10,0,0,485,1248.72,Normal,Thursday
02-05-2024,P101,Fashion,392.7,358.5,15,2,785.4,432,374.02,Normal,Thursday
02-05-2024,P102,Fashion,1366.1,1032.21,5,2,2732.2,68,1421.43,Normal,Thursday
02-05-2024,P103,Fashion,252,204.27,10,1,252,306,250.74,Normal,Thursday
02-05-2024,P104,Electronics,589.95,380.1,5,2,1179.9,344,608.14,Normal,Thursday
02-05-2024,P105,Electronics,1285,901.3,0,0,0,85,1292.23,Festival,Thursday
02-05-2024,P106,Electronics,1452,1013.93,0,2,2904,448,1523.98,Normal,Thursday
02-05-2024,P107,Fashion,972.9,726.18,10,0,0,82,972.75,Normal,Thursday
02-05-2024,P108,Electronics,237,174.07,0,4,948,113,232.85,Normal,Thursday
02-05-2024,P109,Home,1479,1166.34,0,2,2958,154,1412.26,Normal,Thursday
02-05-2024,P110,Sports,1482,992.88,0,0,0,183,1524.31,Festival,Thursday
02-05-2024,P111,Home,866,611.37,0,0,0,158,891.64,Normal,Thursday
02-05-2024,P112,Sports,350.55,230.08,5,2,701.1,417,347.39,Holiday,Thursday
02-05-2024,P113,Electronics,1415.5,1088.87,5,3,4246.5,66,1444.52,Sale,Thursday
02-05-2024,P114,Home,728,467.52,0,0,0,441,743.34,Normal,Thursday
02-05-2024,P115,Fashion,375.7,312.03,15,4,1502.8,382,385.01,Holiday,Thursday
02-05-2024,P116,Home,882.9,597.07,10,2,1765.8,63,911.98,Festival,Thursday
02-05-2024,P117,Sports,829,582.58,0,1,829,55,848.84,Normal,Thursday
02-05-2024,P118,Home,1086.3,894.76,10,0,0,470,1117.23,Holiday,Thursday
02-05-2024,P119,Sports,418,272.13,5,2,836,215,415.42,Normal,Thursday
03-05-2024,P100,Electronics,408.85,294.01,15,4,1635.4,138,404.96,Holiday,Friday
03-05-2024,P101,Electronics,645.3,465.65,10,0,0,321,665.44,Normal,Friday
03-05-2024,P102,Home,1082,721.83,0,0,0,396,1039.82,Normal,Friday
03-05-2024,P103,Sports,560.5,466.43,5,0,0,292,566.43,Sale,Friday
03-05-2024,P104,Electronics,1326.2,953.27,5,0,0,45,1329.13,Normal,Friday
03-05-2024,P105,Sports,1356,1063.15,0,1,1356,470,1329.79,Normal,Friday
03-05-2024,P106,Home,375.7,347.26,15,5,1878.5,407,359.55,Normal,Friday
03-05-2024,P107,Sports,294.3,239.93,10,3,882.9,249,307.49,Normal,Friday
03-05-2024,P108,Electronics,340,255.63,0,2,680,424,339.75,Normal,Friday
03-05-2024,P109,Home,1077.3,956.92,10,2,2154.6,330,1113.71,Festival,Friday
03-05-2024,P110,Home,326.8,250.28,5,1,326.8,372,335.2,Normal,Friday
03-05-2024,P111,Sports,1157.4,1002.97,10,0,0,53,1212.05,Normal,Friday
03-05-2024,P112,Electronics,1179,1036.74,10,1,1179,499,1160.19,Normal,Friday
03-05-2024,P113,Sports,580,392.74,0,1,580,371,598.14,Normal,Friday
03-05-2024,P114,Fashion,1365,835.6,0,0,0,361,1433.18,Normal,Friday
03-05-2024,P115,Home,911.2,753.84,15,3,2733.6,151,869.61,Sale,Friday
03-05-2024,P116,Electronics,934,740.82,0,0,0,71,900.72,Sale,Friday
03-05-2024,P117,Home,869.55,637.49,15,2,1739.1,251,855.53,Festival,Friday
03-05-2024,P118,Electronics,1490,1019.16,0,2,2980,422,1485.44,Normal,Friday
03-05-2024,P119,Electronics,693,486.1,0,0,0,354,713.52,Normal,Friday
04-05-2024,P100,Electronics,676,473.6,0,0,0,317,689.99,Holiday,Saturday
04-05-2024,P101,Home,317.9,233.2,15,3,953.7,411,329.48,Holiday,Saturday
04-05-2024,P102,Fashion,1150.45,796.39,5,0,0,145,1108.02,Sale,Saturday
04-05-2024,P103,Fashion,415,330.22,0,1,415,459,412.17,Normal,Saturday
04-05-2024,P104,Home,1184.05,1029.66,15,3,3552.15,169,1238.88,Sale,Saturday
04-05-2024,P105,Electronics,433.5,402.1,15,7,3034.5,92,447.86,Sale,Saturday
04-05-2024,P106,Electronics,672,413.25,0,3,2016,106,650.36,Normal,Saturday
04-05-2024,P107,Fashion,1169,752.02,0,1,1169,384,1214.93,Normal,Saturday
04-05-2024,P108,Electronics,329.8,234.01,15,3,989.4,238,325.46,Normal,Saturday
04-05-2024,P109,Home,436,293.59,0,2,872,469,434.01,Normal,Saturday
04-05-2024,P110,Fashion,478,359.36,0,0,0,477,500.83,Normal,Saturday
04-05-2024,P111,Fashion,1058.25,913.7,15,0,0,149,1108.23,Sale,Saturday
04-05-2024,P112,Fashion,528.2,339.31,5,2,1056.4,497,535.7,Normal,Saturday
04-05-2024,P113,Fashion,850,796.99,15,2,1700,134,852.44,Normal,Saturday
04-05-2024,P114,Sports,517.5,377.68,10,3,1552.5,102,526.35,Normal,Saturday
04-05-2024,P115,Home,1344.25,900.54,5,0,0,392,1359.71,Normal,Saturday
04-05-2024,P116,Fashion,781,608.85,0,3,2343,484,792.95,Normal,Saturday
04-05-2024,P117,Home,485,318.32,0,2,970,393,466.48,Festival,Saturday
04-05-2024,P118,Sports,544,342.93,0,0,0,213,553.24,Festival,Saturday
04-05-2024,P119,Fashion,1004.4,755.97,10,2,2008.8,178,992.51,Festival,Saturday
05-05-2024,P100,Sports,200.6,144.92,15,9,1805.4,50,202.08,Festival,Sunday
05-05-2024,P101,Home,789.45,517.42,5,1,789.45,344,777.93,Normal,Sunday
05-05-2024,P102,Sports,248.4,220.65,10,3,745.2,328,242.78,Normal,Sunday
05-05-2024,P103,Electronics,1047.6,792.44,10,6,6285.6,46,1075,Sale,Sunday
05-05-2024,P104,Electronics,774,588.33,10,3,2322,106,794.98,Festival,Sunday
05-05-2024,P105,Fashion,1094,752.01,0,0,0,467,1068.92,Normal,Sunday
05-05-2024,P106,Sports,500.65,410.79,5,1,500.65,338,499.72,Normal,Sunday
05-05-2024,P107,Electronics,1027,644.18,0,3,3081,388,1066.95,Festival,Sunday
05-05-2024,P108,Home,1410.75,1071.59,5,0,0,249,1394.13,Normal,Sunday
05-05-2024,P109,Fashion,949,631.68,0,1,949,166,985.69,Sale,Sunday
05-05-2024,P110,Home,1436,1079.34,0,0,0,156,1443.35,Normal,Sunday
05-05-2024,P111,Fashion,200,125.83,0,4,800,83,208.82,Normal,Sunday
05-05-2024,P112,Fashion,1085,836.9,0,2,2170,25,1120.43,Normal,Sunday
05-05-2024,P113,Electronics,880.2,612.64,10,0,0,429,918.7,Normal,Sunday
05-05-2024,P114,Home,461,338.66,0,4,1844,205,438.26,Normal,Sunday
05-05-2024,P115,Electronics,631.75,508.28,5,1,631.75,375,619.15,Normal,Sunday
05-05-2024,P116,Home,745.75,499.08,5,0,0,254,771.63,Normal,Sunday
05-05-2024,P117,Sports,1177.05,951.27,5,0,0,317,1204.92,Normal,Sunday
05-05-2024,P118,Sports,652.65,439.33,5,0,0,163,627.4,Festival,Sunday
05-05-2024,P119,Sports,585.9,437.42,10,4,2343.6,59,564.61,Holiday,Sunday
06-05-2024,P100,Electronics,195.3,147.82,10,10,1953,253,197.16,Sale,Monday
06-05-2024,P101,Fashion,1190.85,842.68,15,0,0,397,1179.94,Normal,Monday
06-05-2024,P102,Sports,1217,847.01,0,0,0,390,1193.67,Normal,Monday
06-05-2024,P103,Home,747,480.14,0,0,0,439,727.51,Normal,Monday
06-05-2024,P104,Sports,282.15,235.74,5,1,282.15,498,287.11,Sale,Monday
06-05-2024,P105,Fashion,685,482.73,0,1,685,264,675.37,Holiday,Monday
06-05-2024,P106,Home,1272,989.94,0,2,2544,180,1225.65,Sale,Monday
06-05-2024,P107,Electronics,1199.7,954.61,10,0,0,254,1173.98,Normal,Monday
06-05-2024,P108,Fashion,970.2,751.08,10,1,970.2,387,952.54,Normal,Monday
06-05-2024,P109,Sports,643.45,563.62,15,2,1286.9,400,637.33,Normal,Monday
06-05-2024,P110,Sports,1040,725.6,0,2,2080,339,1038.54,Normal,Monday
06-05-2024,P111,Sports,410.4,261.71,5,4,1641.6,335,409.21,Festival,Monday
06-05-2024,P112,Sports,1033.6,805.62,15,1,1033.6,318,1082.08,Festival,Monday
06-05-2024,P113,Home,628.9,416.98,5,2,1257.8,475,654.85,Holiday,Monday
06-05-2024,P114,Electronics,455,311.21,0,5,2275,313,451.53,Normal,Monday
06-05-2024,P115,Electronics,1141.55,822.63,15,2,2283.1,330,1087.05,Normal,Monday
06-05-2024,P116,Home,455.4,303.95,10,0,0,116,463.77,Normal,Monday
06-05-2024,P117,Home,664.05,475.86,5,4,2656.2,252,637.58,Festival,Monday
06-05-2024,P118,Home,242.25,193.49,5,4,969,206,244.07,Normal,Monday
06-05-2024,P119,Sports,858.8,652.13,5,0,0,464,860.58,Festival,Monday
07-05-2024,P100,Fashion,1235.7,960.4,10,4,4942.8,368,1275.75,Festival,Tuesday
07-05-2024,P101,Home,662.4,496.72,10,1,662.4,410,663.42,Normal,Tuesday
07-05-2024,P102,Fashion,544,335.72,0,2,1088,34,538.8,Holiday,Tuesday
07-05-2024,P103,Sports,1185,874.37,0,2,2370,387,1208.9,Normal,Tuesday
07-05-2024,P104,Fashion,277,210.4,0,4,1108,326,289.08,Festival,Tuesday
07-05-2024,P105,Electronics,385,264.68,0,0,0,78,384.95,Normal,Tuesday
07-05-2024,P106,Fashion,993,781.17,0,2,1986,438,981.01,Holiday,Tuesday
07-05-2024,P107,Home,656,472.39,0,3,1968,159,648.86,Normal,Tuesday
07-05-2024,P108,Sports,1467,1124,0,2,2934,169,1522.59,Normal,Tuesday
07-05-2024,P109,Fashion,900,607.39,0,3,2700,473,919.83,Normal,Tuesday
07-05-2024,P110,Fashion,1190,1050.89,15,0,0,355,1153.13,Normal,Tuesday
07-05-2024,P111,Sports,956,645.64,0,3,2868,372,946.54,Normal,Tuesday
07-05-2024,P112,Sports,203,124.43,0,3,609,472,200.79,Normal,Tuesday
07-05-2024,P113,Fashion,279.3,192.57,5,0,0,384,279.55,Festival,Tuesday
07-05-2024,P114,Sports,359.1,297.92,10,5,1795.5,271,376.59,Festival,Tuesday
07-05-2024,P115,Electronics,1187.1,883.86,10,0,0,361,1137.8,Sale,Tuesday
